ax,ay,az,gx,gy,gz,beat_event
-0.718506,4.339776,8.056846,-3.048780,-1.951220,4.756098,0
-0.708926,4.349356,8.104747,0.487805,1.097561,-1.951220,0
-0.699346,4.196074,8.133487,0.000000,3.536585,-3.780488,0
-0.737666,4.368516,8.248447,1.341463,-1.951220,4.268293,0
-0.699346,4.291875,8.200547,6.341464,9.024390,-1.829268,0
-0.689766,4.473897,8.277188,1.585366,1.341463,2.317073,0
-0.747246,4.339776,8.171807,-0.731707,-0.975610,1.829268,0
-0.747246,4.282295,8.133487,0.243902,5.975610,-1.463415,0
-0.814307,4.368516,8.190968,6.219512,2.073171,0.365854,0
-0.689766,4.397256,8.248447,1.707317,-3.658537,-1.707317,0
-0.766406,4.330195,8.181387,3.292683,3.536585,-8.170732,0
-0.747246,4.339776,8.248447,-1.219512,-3.902439,-0.853659,0
-0.708926,4.215235,8.200547,-3.292683,0.609756,2.804878,0
-0.775986,4.301455,8.133487,1.219512,-5.243903,-3.414634,0
-0.728086,4.368516,8.296348,5.975610,3.292683,-0.853659,0
-0.775986,4.339776,8.143066,-0.365854,-3.048780,0.000000,0
-0.708926,4.397256,8.200547,-1.463415,0.000000,-0.121951,0
-0.747246,4.301455,8.171807,-1.097561,4.634147,-4.390244,0
-0.699346,4.368516,8.162227,-1.097561,-5.365854,-5.731708,0
-0.814307,4.445157,8.133487,-1.341463,0.609756,-2.195122,0
-0.680186,4.435576,8.267608,-2.073171,-2.804878,7.682927,0
-0.622705,4.339776,8.181387,-4.634147,1.829268,3.414634,0
-0.689766,4.368516,8.200547,-3.658537,-0.975610,1.829268,0
-0.699346,4.339776,8.171807,-0.731707,-0.487805,-1.707317,0
-0.728086,4.445157,8.296348,-2.682927,0.731707,4.146341,0
-0.680186,4.311035,8.229287,-0.121951,-4.512195,-3.048780,0
-0.680186,4.416416,8.229287,-4.756098,-1.585366,1.951220,0
-0.661025,4.358936,8.248447,1.097561,4.024390,-2.682927,0
-0.728086,4.272715,8.200547,-2.926829,4.634147,-0.609756,0
-0.689766,4.339776,8.258028,6.341464,4.146341,-1.219512,0
-0.785566,4.263135,8.229287,-6.097561,-4.756098,-4.634147,0
-0.766406,4.291875,8.258028,-0.731707,-0.731707,-5.000000,0
-0.670605,4.330195,8.334668,3.414634,-1.219512,-5.853659,0
-0.708926,4.263135,8.210127,-3.780488,-3.536585,-0.365854,0
-0.737666,4.291875,8.229287,-4.024390,0.853659,-7.439024,0
-0.756826,4.282295,8.210127,0.609756,-3.902439,1.829268,0
-0.766406,4.291875,8.104747,-7.560976,3.048780,0.731707,0
-0.766406,4.358936,8.152647,4.146341,3.902439,-3.292683,0
-0.737666,4.282295,8.248447,4.634147,-0.975610,-4.268293,0
-0.708926,4.378096,8.267608,-1.707317,1.219512,2.195122,0
-0.718506,4.349356,8.238868,-0.365854,-1.707317,3.780488,0
-0.699346,4.301455,8.133487,-1.585366,3.292683,1.097561,0
-0.756826,4.358936,8.171807,4.878049,-2.439024,1.829268,0
-0.708926,4.291875,8.200547,4.146341,-6.219512,-5.365854,0
-0.718506,4.416416,8.229287,8.780488,-0.731707,0.975610,0
-0.728086,4.464316,8.238868,4.390244,-2.682927,-6.951220,0
-0.699346,4.330195,8.210127,-3.048780,-4.512195,-2.317073,0
-0.862207,4.406836,8.181387,3.048780,1.463415,0.609756,0
-0.699346,4.502637,8.190968,-0.243902,-0.487805,-5.000000,0
-0.699346,4.387676,8.104747,-0.731707,-3.902439,6.219512,0
-0.689766,4.349356,8.171807,-2.926829,1.829268,-5.000000,0
-0.699346,4.483477,8.171807,4.390244,-3.536585,-1.951220,0
-0.708926,4.425996,8.162227,1.219512,-1.341463,5.243903,0
-0.699346,4.301455,8.181387,3.414634,3.780488,-7.317073,0
-0.699346,4.320615,8.238868,-1.097561,3.048780,-2.073171,0
-0.708926,4.234395,8.219707,1.341463,5.487805,-4.512195,0
-0.641865,4.378096,8.219707,-0.853659,0.609756,-3.536585,0
-0.804727,4.320615,8.210127,0.853659,0.487805,-1.585366,0
-0.708926,4.349356,8.200547,3.658537,3.170732,1.463415,0
-0.747246,4.272715,8.248447,-5.853659,-10.975610,0.365854,0
-0.756826,4.349356,8.133487,2.926829,-1.219512,-4.512195,0
-0.708926,4.311035,8.334668,1.707317,-3.902439,4.756098,0
-0.747246,4.349356,8.162227,5.365854,-4.024390,-4.390244,0
-0.689766,4.397256,8.229287,1.951220,-3.292683,-0.365854,0
-0.737666,4.473897,8.296348,0.365854,3.536585,-0.487805,0
-0.661025,4.387676,8.238868,7.682927,-2.439024,1.951220,0
-0.708926,4.425996,8.152647,2.560976,1.097561,-3.780488,0
-0.737666,4.320615,8.258028,1.585366,1.097561,-6.463415,0
-0.699346,4.349356,8.181387,-2.560976,1.341463,-1.219512,0
-0.737666,4.311035,8.210127,1.463415,-0.609756,-2.195122,0
-0.747246,4.301455,8.162227,-5.487805,-1.341463,-7.560976,0
-0.775986,4.368516,8.190968,-1.463415,-2.804878,0.000000,0
-0.747246,4.301455,8.219707,3.048780,-0.853659,-0.975610,0
-0.661025,4.358936,8.210127,-3.536585,3.170732,-0.853659,0
-0.737666,4.291875,8.171807,0.487805,0.000000,1.951220,0
-0.708926,4.243975,8.171807,-5.121951,3.048780,-2.195122,0
-0.689766,4.282295,8.286768,-2.804878,2.439024,-7.560976,0
-0.737666,4.301455,8.162227,-0.731707,-3.292683,3.902439,0
-0.737666,4.253555,8.210127,-1.829268,7.804878,0.487805,0
-0.670605,4.301455,8.200547,8.048780,0.365854,-5.487805,0
-0.795147,4.330195,8.219707,0.853659,1.341463,-1.341463,0
-0.747246,4.368516,8.210127,0.853659,-0.853659,-3.048780,0
-0.766406,4.387676,8.210127,-2.560976,1.097561,2.804878,0
-0.775986,4.416416,8.210127,-2.560976,-1.463415,-3.048780,0
-0.699346,4.406836,8.133487,-4.756098,-0.853659,5.609756,0
-0.699346,4.339776,8.190968,2.926829,5.121951,-3.292683,0
-0.651445,4.234395,8.171807,0.731707,-1.585366,-1.219512,0
-0.708926,4.320615,8.286768,-3.658537,6.341464,7.195122,0
-0.632285,4.358936,8.104747,-2.560976,-4.756098,-3.536585,0
-0.708926,4.234395,8.123906,-2.439024,-2.317073,0.731707,0
-0.689766,4.301455,8.219707,2.804878,-2.804878,-5.365854,0
-0.680186,4.224814,8.210127,-4.146341,1.341463,-0.365854,0
-0.699346,4.291875,8.085587,3.780488,-2.804878,1.341463,0
-0.775986,4.301455,8.238868,2.926829,-0.975610,-2.073171,0
-0.699346,4.272715,8.210127,2.682927,-2.439024,-2.317073,0
-0.699346,4.215235,8.248447,-1.219512,-0.243902,-1.707317,0
-0.804727,4.330195,8.162227,-1.097561,0.365854,-5.243903,0
-0.689766,4.253555,8.258028,2.682927,1.585366,-1.829268,0
-0.737666,4.272715,8.267608,2.439024,1.707317,-2.195122,0
-0.795147,4.311035,8.267608,1.585366,0.243902,0.121951,0
-0.689766,4.320615,8.248447,0.365854,6.463415,-3.780488,0
-0.699346,4.349356,8.200547,-6.585366,-1.707317,0.853659,0
-0.737666,4.330195,8.190968,5.609756,-1.341463,0.365854,0
-0.708926,4.234395,8.143066,-1.829268,-2.926829,-3.536585,0
-0.756826,4.311035,8.277188,-5.487805,3.292683,1.097561,0
-0.737666,4.205655,8.238868,-5.121951,2.317073,-1.707317,0
-0.795147,4.291875,8.143066,-1.097561,3.536585,1.463415,0
-0.737666,4.311035,8.334668,-0.853659,-7.317073,1.829268,0
-0.747246,4.263135,8.190968,-5.731708,2.560976,3.658537,0
-0.737666,4.215235,8.162227,-5.000000,-0.487805,3.292683,0
-0.670605,4.282295,8.238868,-0.365854,0.609756,-1.097561,0
-0.651445,4.282295,8.200547,-4.024390,1.219512,2.682927,0
-0.718506,4.368516,8.238868,-1.951220,0.609756,-0.487805,0
-0.708926,4.311035,8.162227,-1.707317,-2.317073,2.560976,0
-0.766406,4.339776,8.248447,-0.975610,-1.585366,1.829268,0
-0.737666,4.339776,8.238868,1.219512,3.902439,-0.365854,0
-0.728086,4.425996,8.229287,-3.292683,-0.975610,0.121951,0
-0.747246,4.368516,8.200547,3.414634,-1.341463,-4.878049,0
-0.756826,4.416416,8.152647,3.658537,0.121951,4.512195,0
-0.728086,4.282295,8.238868,5.609756,0.365854,-3.536585,0
-0.708926,4.243975,8.123906,1.219512,3.048780,1.463415,0
-0.756826,4.282295,8.258028,4.512195,6.463415,-3.048780,0
-0.699346,4.330195,8.229287,3.170732,-7.317073,-4.268293,0
-0.699346,4.224814,8.133487,-3.780488,-2.804878,4.390244,0
-0.718506,4.224814,8.152647,-1.585366,-0.487805,-2.682927,0
-0.804727,4.263135,8.104747,1.219512,2.560976,3.292683,0
-0.708926,4.311035,8.219707,2.926829,-1.463415,-1.951220,0
-0.718506,4.291875,8.267608,-3.414634,1.585366,5.121951,0
-0.747246,4.243975,8.258028,3.780488,2.439024,-0.487805,0
-0.689766,4.291875,8.267608,0.853659,-0.731707,-2.804878,0
-0.785566,4.253555,8.181387,2.073171,0.609756,2.682927,0
-0.804727,4.311035,8.171807,6.707317,0.731707,-1.097561,0
-0.699346,4.425996,8.190968,1.585366,0.365854,0.731707,0
-0.728086,4.330195,8.143066,0.609756,3.292683,-1.219512,0
-0.699346,4.349356,8.238868,-8.048780,0.121951,-1.341463,0
-0.728086,4.234395,8.258028,3.536585,-0.487805,1.097561,0
-0.670605,4.253555,8.181387,-5.731708,-2.560976,2.560976,0
-0.699346,4.301455,8.219707,-3.292683,0.853659,-4.146341,0
-0.651445,4.320615,8.238868,2.682927,-3.414634,-1.463415,0
-0.718506,4.320615,8.344249,0.731707,-3.170732,-2.073171,0
-0.708926,4.253555,8.210127,0.487805,-4.634147,-0.121951,0
-0.766406,4.234395,8.162227,2.439024,1.097561,1.829268,0
-0.689766,4.186494,8.229287,4.146341,1.585366,4.878049,0
-0.689766,4.311035,8.181387,0.000000,-0.609756,-0.975610,0
-0.680186,4.339776,8.219707,0.853659,-2.195122,-6.585366,0
-0.728086,4.339776,8.248447,5.609756,-2.195122,-5.365854,0
-0.737666,4.339776,8.171807,7.439024,6.707317,-2.439024,0
-0.718506,4.349356,8.258028,3.902439,-0.243902,3.780488,0
-0.728086,4.378096,8.258028,1.829268,1.829268,-3.536585,0
-0.775986,4.368516,8.152647,0.731707,1.585366,2.073171,0
-0.689766,4.291875,8.200547,1.219512,-0.243902,-4.146341,0
-0.756826,4.320615,8.277188,5.243903,4.756098,7.073171,0
-0.718506,4.263135,8.200547,5.609756,2.926829,-5.000000,0
-0.699346,4.358936,8.305928,-1.097561,-2.195122,-0.853659,0
-0.718506,4.263135,8.219707,-0.365854,5.975610,-0.975610,0
-0.661025,4.224814,8.229287,0.853659,2.073171,-2.804878,0
-0.718506,4.215235,8.114326,-0.365854,-0.731707,-0.365854,0
-0.708926,4.157754,8.162227,-0.121951,0.243902,-0.975610,0
-0.737666,4.205655,8.219707,-7.317073,-1.951220,6.097561,0
-0.756826,4.263135,8.219707,2.682927,0.243902,-4.512195,0
-0.680186,4.291875,8.229287,3.048780,-0.975610,-1.341463,0
-0.699346,4.435576,8.210127,-1.707317,-4.878049,2.560976,0
-0.785566,4.425996,8.181387,-2.195122,4.268293,5.609756,0
-0.737666,4.416416,8.171807,-2.804878,-2.195122,-1.097561,0
-0.728086,4.464316,8.133487,0.487805,5.487805,3.170732,0
-0.795147,4.387676,8.210127,-3.780488,-1.951220,4.390244,0
-0.718506,4.301455,8.248447,5.487805,0.731707,1.097561,0
-0.699346,4.349356,8.286768,4.146341,-7.073171,-2.682927,0
-0.670605,4.330195,8.162227,0.487805,-6.341464,1.829268,0
-0.775986,4.282295,8.181387,5.609756,-1.951220,-2.317073,0
-0.728086,4.282295,8.114326,1.585366,4.878049,-5.000000,0
-0.718506,4.282295,8.229287,-1.829268,-0.975610,7.926829,0
-0.651445,4.224814,8.238868,2.317073,-3.292683,-0.243902,0
-0.795147,4.330195,8.305928,8.780488,2.560976,4.146341,0
-0.728086,4.368516,8.123906,1.585366,0.000000,3.414634,0
-0.775986,4.378096,8.219707,3.048780,3.414634,-5.000000,0
-0.699346,4.445157,8.210127,-2.439024,0.609756,-1.951220,0
-0.651445,4.301455,8.210127,1.707317,4.024390,-2.804878,0
-0.766406,4.416416,8.219707,0.365854,-4.512195,3.414634,0
-0.708926,4.320615,8.229287,4.634147,5.365854,-2.317073,0
-0.718506,4.349356,8.171807,2.073171,0.365854,-4.268293,0
-0.737666,4.311035,8.258028,-2.926829,-3.414634,-1.341463,0
-0.699346,4.215235,8.210127,-1.097561,1.097561,-2.317073,0
-0.747246,4.253555,8.267608,-2.560976,6.707317,-1.951220,0
-0.718506,4.339776,8.162227,3.658537,0.365854,3.292683,0
-0.766406,4.349356,8.267608,0.609756,0.609756,-9.878049,0
-0.680186,4.378096,8.258028,4.512195,5.975610,3.048780,0
-0.728086,4.435576,8.248447,-2.439024,2.439024,4.390244,0
-0.708926,4.425996,8.258028,0.365854,-3.780488,-1.829268,0
-0.680186,4.454737,8.210127,0.000000,1.219512,-1.829268,0
-0.728086,4.416416,8.152647,-3.414634,-1.585366,4.512195,0
-0.737666,4.330195,8.200547,-2.073171,-0.243902,1.951220,0
-0.708926,4.263135,8.229287,0.731707,-1.951220,4.634147,0
-0.728086,4.263135,8.238868,2.317073,1.829268,8.170732,0
-0.670605,4.291875,8.123906,-3.170732,3.658537,-0.853659,0
-0.661025,4.243975,8.248447,-2.073171,-6.341464,1.463415,0
-0.689766,4.215235,8.210127,-4.512195,-5.000000,-1.585366,0
-0.718506,4.272715,8.219707,3.414634,3.170732,-1.341463,0
-0.804727,4.301455,8.181387,-0.975610,0.000000,7.439024,0
-0.699346,4.311035,8.171807,-3.414634,4.634147,2.682927,0
-0.747246,4.454737,8.171807,6.707317,-0.731707,-6.951220,0
-0.699346,4.445157,8.219707,0.000000,6.341464,-0.853659,0
-0.699346,4.435576,8.219707,0.487805,-0.487805,6.707317,0
-0.708926,4.301455,8.267608,-2.073171,5.609756,-3.536585,0
-0.708926,4.320615,8.210127,1.341463,0.853659,-3.902439,0
-0.670605,4.291875,8.219707,5.731708,1.463415,0.243902,0
-0.737666,4.157754,8.190968,1.585366,-0.975610,-3.902439,0
-0.718506,4.349356,8.229287,2.682927,1.707317,-1.341463,0
-0.708926,4.253555,8.248447,6.951220,-2.560976,-3.170732,0
-0.737666,4.301455,8.219707,-2.317073,-3.902439,3.048780,0
-0.756826,4.416416,8.200547,7.195122,-1.829268,-3.780488,0
-0.785566,4.339776,8.037686,2.073171,0.609756,8.414635,0
-0.728086,4.291875,8.200547,-1.219512,-1.829268,-2.560976,0
-0.728086,4.291875,8.162227,6.707317,-3.902439,1.219512,0
-0.804727,5.096602,7.989786,0.121951,0.731707,4.512195,0
-0.555645,4.090693,6.782696,-3.414634,1.707317,-0.487805,0
-0.593965,3.764971,8.392149,-9.512196,2.317073,-3.536585,0
-0.651445,4.004473,8.334668,-1.463415,-1.219512,-0.853659,0
-0.622705,3.946992,8.114326,-4.756098,-3.170732,-6.951220,0
-0.670605,4.263135,8.171807,2.317073,0.731707,1.219512,0
-0.699346,4.234395,8.229287,1.219512,-5.000000,1.463415,0
-0.689766,4.378096,8.258028,-4.756098,3.170732,2.073171,0
-0.775986,4.425996,8.181387,9.756098,1.707317,-0.243902,0
-0.632285,4.291875,8.305928,-3.170732,-0.365854,-1.707317,0
-0.708926,3.994893,8.143066,-1.829268,3.048780,-1.585366,0
-0.728086,4.320615,8.123906,-10.243902,0.000000,1.951220,0
-0.718506,3.966152,8.353828,1.951220,4.878049,-3.292683,0
-0.661025,4.023633,8.392149,-3.902439,2.804878,-0.487805,0
-0.747246,3.726650,7.779024,-7.317073,5.243903,-1.585366,0
-0.680186,4.167334,8.689131,-1.097561,1.341463,-3.048780,0
-0.670605,4.272715,8.181387,6.097561,1.219512,-4.512195,0
-0.795147,4.215235,8.334668,2.317073,4.146341,-6.463415,0
-0.718506,4.234395,8.296348,-4.390244,1.097561,1.585366,0
-0.718506,4.100274,8.325089,4.146341,-2.439024,0.975610,0
-0.747246,4.425996,8.037686,-1.097561,-3.536585,9.268293,0
-0.689766,4.224814,8.219707,1.585366,3.536585,4.512195,0
-0.670605,4.311035,8.238868,0.609756,0.243902,-3.170732,0
-0.670605,4.560117,8.066426,-1.097561,1.951220,-6.219512,0
-0.775986,3.707490,8.219707,-2.926829,2.073171,-3.292683,0
-0.766406,4.109854,8.468789,7.804878,5.975610,-5.000000,0
-0.814307,4.109854,8.420889,6.829268,-5.243903,-1.951220,0
-0.756826,4.071533,8.171807,7.317073,1.097561,-9.268293,0
-0.737666,4.129014,8.277188,2.682927,-1.463415,-0.853659,0
-0.651445,4.234395,8.286768,-3.048780,-4.878049,2.317073,0
-0.728086,4.253555,8.258028,3.414634,4.634147,-4.390244,0
-0.785566,4.406836,8.372989,-9.512196,3.048780,-3.536585,0
-0.756826,4.061953,8.200547,0.243902,3.780488,0.609756,0
-0.766406,4.493057,8.353828,5.609756,-2.073171,0.853659,0
-0.737666,4.148174,9.330997,-8.414635,-1.463415,2.317073,0
-0.728086,4.138594,8.047266,-2.926829,-2.439024,7.439024,0
-0.680186,4.502637,8.210127,-3.658537,-2.439024,0.731707,0
-0.747246,4.368516,8.296348,5.731708,6.585366,-2.560976,0
-0.689766,4.224814,8.286768,-1.097561,-2.682927,2.682927,0
-0.756826,4.263135,8.353828,-6.219512,-2.195122,2.804878,0
-0.785566,4.023633,8.286768,1.097561,2.560976,-0.365854,0
-0.785566,4.339776,8.133487,3.780488,8.414635,8.414635,0
-0.737666,4.282295,8.353828,-0.365854,3.170732,2.317073,0
