ax,ay,az,gx,gy,gz,beat_event
-0.977168,3.669170,8.679551,-1.707317,-0.121951,-2.073171,0
-0.977168,3.582949,8.669971,-4.024390,-3.780488,3.658537,0
-0.919688,3.515889,8.516690,-2.195122,-2.682927,4.512195,0
-0.967588,3.487149,8.468789,2.682927,0.609756,0.365854,0
-0.986748,3.477569,8.382568,-3.536585,-4.512195,-3.170732,0
-0.938848,3.544629,8.430470,-3.658537,3.414634,-3.414634,0
-0.996328,3.467988,8.564590,-6.585366,0.121951,-2.073171,0
-0.948428,3.458408,8.545430,2.926829,12.682927,-1.829268,0
-1.063389,3.573369,8.564590,2.317073,2.195122,4.390244,0
-1.034649,3.535049,8.574170,1.585366,1.585366,1.097561,0
-0.958008,3.429668,8.478370,1.585366,0.243902,3.658537,0
-0.986748,3.525469,8.631651,-2.682927,-0.975610,1.463415,0
-0.967588,3.563789,8.545430,1.463415,-2.195122,0.000000,0
-0.938848,3.515889,8.564590,2.317073,2.804878,1.829268,0
-0.996328,3.487149,8.507110,-1.829268,0.000000,-3.536585,0
-1.063389,3.563789,8.449629,3.902439,3.536585,-0.853659,0
-0.996328,3.611690,8.660391,-0.731707,1.341463,1.707317,0
-0.986748,3.592530,8.593330,-1.097561,3.536585,1.951220,0
-0.938848,3.688330,8.698711,-5.487805,3.292683,-2.682927,0
-0.967588,3.592530,8.823253,-10.487805,-0.731707,4.756098,0
-0.967588,3.496729,8.468789,3.414634,0.121951,-1.463415,0
-1.005908,3.458408,8.353828,1.341463,2.560976,1.463415,0
-0.996328,3.487149,8.583751,4.024390,2.682927,3.780488,0
-1.082549,3.467988,8.449629,2.682927,-0.365854,8.414635,0
-0.996328,3.467988,8.315508,-0.365854,0.731707,5.243903,0
-0.967588,3.554209,8.641231,3.414634,2.439024,-5.853659,0
-0.977168,3.554209,8.564590,-1.829268,-0.365854,-3.902439,0
-1.015488,3.544629,8.593330,-0.243902,-0.975610,-3.170732,0
-0.900527,3.697910,8.775352,-0.365854,-0.365854,2.682927,0
-0.900527,3.592530,8.535850,-0.365854,-0.731707,0.609756,0
-0.967588,3.592530,8.564590,-4.756098,-4.024390,2.195122,0
-1.025068,3.554209,8.574170,1.585366,5.243903,-3.170732,0
-0.948428,3.554209,8.468789,-1.219512,-1.463415,2.682927,0
-1.005908,3.525469,8.583751,-0.853659,-0.121951,0.731707,0
-1.015488,3.621270,8.708291,-8.170732,-1.463415,1.463415,0
-0.986748,3.496729,8.440049,1.707317,4.756098,1.951220,0
-0.996328,3.640430,8.497530,-4.146341,-0.243902,0.853659,0
-0.958008,3.621270,8.602911,1.463415,1.829268,0.731707,0
-1.015488,3.458408,8.478370,-0.365854,-1.463415,3.780488,0
-1.025068,3.439248,8.449629,1.219512,1.219512,0.731707,0
-1.034649,3.448828,8.526270,-2.926829,-4.268293,5.000000,0
-0.938848,3.582949,8.698711,2.317073,3.536585,-9.268293,0
-0.977168,3.535049,8.602911,6.707317,5.609756,0.609756,0
-0.967588,3.515889,8.602911,-2.560976,-5.243903,7.195122,0
-0.938848,3.582949,8.679551,-1.829268,-1.219512,-6.219512,0
-0.948428,3.640430,8.602911,0.365854,3.414634,4.268293,0
-0.948428,3.448828,8.487949,-4.024390,-4.878049,0.243902,0
-0.967588,3.477569,8.411309,-0.975610,3.048780,4.146341,0
-1.044229,3.410508,8.420889,0.487805,-1.707317,2.560976,0
-1.025068,3.477569,8.468789,5.975610,-0.853659,-4.024390,0
-0.967588,3.506309,8.449629,-2.804878,-3.902439,-0.609756,0
-0.996328,3.592530,8.545430,8.414635,-1.219512,-5.975610,0
-0.919688,3.688330,8.631651,1.585366,9.634147,6.829268,0
-0.958008,3.640430,8.689131,-4.268293,-1.951220,7.560976,0
-0.996328,3.515889,8.593330,-2.560976,-4.756098,6.829268,0
-0.948428,3.640430,8.545430,1.219512,4.512195,-5.121951,0
-0.910107,3.525469,8.622070,4.512195,-0.243902,0.731707,0
-0.996328,3.515889,8.545430,2.317073,-0.487805,0.365854,0
-1.044229,3.467988,8.583751,-0.487805,4.146341,6.829268,0
-0.948428,3.544629,8.555010,6.707317,3.170732,-5.731708,0
-0.996328,3.400928,8.650811,-0.731707,3.170732,4.756098,0
-0.958008,3.525469,8.526270,-1.097561,-1.463415,0.731707,0
-0.986748,3.467988,8.535850,2.439024,0.365854,-1.829268,0
-0.938848,3.420088,8.478370,2.439024,-5.853659,4.634147,0
-0.948428,3.477569,8.535850,5.975610,-1.463415,3.780488,0
-0.938848,3.496729,8.449629,-6.341464,-1.829268,5.121951,0
-0.986748,3.544629,8.555010,7.439024,-3.414634,-8.780488,0
-0.938848,3.573369,8.583751,-5.975610,-6.219512,2.560976,0
-0.986748,3.650010,8.765772,4.146341,1.707317,-3.048780,0
-0.948428,3.688330,8.765772,-3.658537,1.585366,1.463415,0
-0.938848,3.697910,8.602911,-0.975610,-3.414634,5.975610,0
-0.996328,3.573369,8.593330,-3.048780,-0.487805,0.243902,0
-0.910107,3.477569,8.487949,-3.658537,3.170732,2.439024,0
-1.015488,3.448828,8.382568,-1.097561,-4.878049,1.097561,0
-0.986748,3.439248,8.305928,-4.512195,2.560976,-0.853659,0
-0.958008,3.477569,8.478370,-4.756098,-5.609756,-2.804878,0
-1.025068,3.515889,8.497530,-3.658537,-1.341463,0.731707,0
-0.910107,3.621270,8.622070,-0.853659,8.414635,-4.390244,0
-0.986748,3.515889,8.622070,2.682927,-1.463415,-1.097561,0
-0.996328,3.592530,8.631651,3.414634,1.463415,-1.219512,0
-1.044229,3.544629,8.698711,-1.951220,7.926829,-0.487805,0
-1.044229,3.621270,8.679551,-2.073171,3.536585,4.024390,0
-0.938848,3.602109,8.622070,-2.560976,-4.390244,5.000000,0
-0.948428,3.535049,8.545430,-2.073171,0.121951,-0.487805,0
