ax,ay,az,gx,gy,gz,beat_event
-0.823887,3.784131,8.430470,0.000000,-3.780488,-1.829268,0
-0.814307,3.774551,8.478370,2.195122,2.317073,-4.146341,0
-0.862207,3.755391,8.420889,2.804878,5.121951,-8.170732,0
-0.890947,3.784131,8.507110,0.609756,6.829268,1.829268,0
-0.862207,3.774551,8.430470,2.195122,-3.902439,-5.731708,0
-0.881367,3.812871,8.325089,2.926829,3.536585,-1.829268,0
-0.871787,3.860772,8.468789,-6.219512,-4.878049,1.829268,0
-0.958008,3.726650,8.430470,-4.390244,-5.487805,4.878049,0
-0.833467,3.745811,8.459209,-6.585366,-1.463415,3.536585,0
-0.890947,3.822451,8.487949,-6.829268,-5.243903,6.829268,0
-0.890947,3.793711,8.440049,6.341464,0.487805,2.804878,0
-0.881367,3.717071,8.430470,-1.585366,-1.463415,-3.048780,0
-0.871787,3.822451,8.420889,0.609756,0.487805,-2.926829,0
-0.967588,3.851192,8.372989,0.853659,-0.731707,2.926829,0
-0.958008,3.832031,8.449629,-2.439024,1.341463,1.097561,0
-0.871787,3.841611,8.507110,-5.853659,1.219512,-2.682927,0
-0.852627,3.774551,8.468789,-2.317073,-4.390244,4.146341,0
-0.900527,3.640430,8.430470,-0.365854,0.000000,0.731707,0
-0.890947,3.697910,8.478370,3.414634,0.609756,-0.487805,0
-0.852627,3.860772,8.430470,0.731707,7.195122,-2.926829,0
-0.833467,3.764971,8.487949,-6.707317,-1.463415,1.829268,0
-0.890947,3.764971,8.468789,0.000000,0.731707,-1.219512,0
-0.910107,3.764971,8.478370,-1.341463,2.804878,2.560976,0
-0.890947,3.803291,8.430470,-2.439024,-7.926829,2.682927,0
-0.881367,3.745811,8.440049,-5.365854,-3.658537,2.560976,0
-0.881367,3.726650,8.353828,-0.609756,-2.439024,1.463415,0
-0.871787,3.784131,8.478370,3.292683,3.048780,-1.585366,0
-0.881367,3.832031,8.459209,5.000000,4.268293,-8.414635,0
-0.862207,3.688330,8.430470,0.731707,-6.341464,-2.439024,0
-0.967588,3.832031,8.430470,2.682927,-6.097561,-4.512195,0
-0.919688,3.803291,8.497530,7.560976,-11.463415,0.731707,0
-0.910107,3.678750,8.430470,1.951220,-4.024390,3.048780,0
-0.843047,3.745811,8.535850,-0.121951,1.341463,1.097561,0
-0.862207,3.745811,8.401729,-2.317073,-0.121951,4.512195,0
-0.881367,3.860772,8.430470,-6.951220,-2.926829,5.975610,0
-0.890947,3.745811,8.478370,-2.073171,-3.902439,-4.390244,0
-0.919688,3.736231,8.411309,4.756098,3.780488,1.219512,0
-0.871787,3.784131,8.430470,-4.146341,-1.829268,1.097561,0
-0.977168,3.678750,8.583751,-0.853659,-0.853659,2.560976,0
-0.929268,3.726650,8.449629,-0.365854,0.000000,-3.170732,0
-0.929268,3.774551,8.420889,6.463415,-0.609756,-3.414634,0
-0.871787,3.774551,8.420889,-5.243903,-7.804878,1.829268,0
-0.804727,3.726650,8.363408,3.414634,-0.853659,-4.878049,0
-0.843047,3.879932,8.459209,3.048780,-0.731707,-2.926829,0
-0.910107,3.803291,8.545430,7.682927,2.439024,6.707317,0
-0.852627,3.784131,8.334668,4.512195,2.073171,-0.365854,0
-0.823887,3.707490,8.420889,8.048780,-1.097561,-0.609756,0
-0.871787,3.841611,8.497530,-6.219512,0.731707,-0.487805,0
-0.862207,3.717071,8.516690,-1.707317,2.073171,1.097561,0
-0.938848,3.726650,8.468789,-2.560976,-4.024390,7.195122,0
-0.929268,3.832031,8.430470,-2.195122,0.000000,-5.853659,0
-0.967588,3.851192,8.526270,2.682927,-4.024390,1.707317,0
-0.823887,3.736231,8.392149,-4.512195,-2.682927,-4.390244,0
-0.843047,3.803291,8.401729,0.121951,-1.585366,-0.853659,0
-0.814307,3.908672,8.535850,3.536585,-0.365854,3.048780,0
-0.929268,3.784131,8.459209,-4.634147,0.853659,-4.268293,0
-0.833467,3.736231,8.487949,4.878049,0.000000,-1.585366,0
-0.871787,3.860772,8.449629,3.780488,7.439024,0.731707,0
-0.929268,3.736231,8.440049,1.585366,-2.195122,1.341463,0
-0.852627,3.812871,8.372989,-4.756098,-1.951220,3.414634,0
-0.929268,3.784131,8.487949,-1.707317,-3.414634,-1.341463,0
-0.871787,3.745811,8.468789,2.926829,-2.560976,-5.000000,0
-0.833467,3.755391,8.459209,2.926829,3.414634,2.317073,0
-0.948428,3.784131,8.468789,0.243902,1.219512,-1.463415,0
-0.910107,3.784131,8.401729,0.853659,-1.951220,-0.853659,0
-0.881367,3.774551,8.440049,2.804878,-5.121951,-2.560976,0
-0.919688,3.755391,8.363408,1.219512,-1.951220,4.512195,0
-0.881367,3.755391,8.487949,1.707317,-2.317073,1.097561,0
-0.948428,3.707490,8.430470,0.487805,1.341463,-6.097561,0
-0.814307,3.832031,8.430470,4.146341,4.146341,0.243902,0
-0.938848,3.764971,8.315508,1.951220,4.756098,1.097561,0
-0.929268,3.755391,8.487949,-4.390244,-6.707317,6.341464,0
-0.890947,3.851192,8.430470,0.731707,5.000000,6.951220,0
-0.804727,3.707490,8.392149,-3.170732,-1.463415,5.243903,0
-0.910107,3.745811,8.497530,4.024390,1.951220,-0.975610,0
-0.900527,3.822451,8.459209,1.951220,5.000000,-5.243903,0
-0.890947,3.793711,8.440049,4.512195,3.170732,0.365854,0
-0.938848,3.755391,8.507110,5.975610,-0.243902,-0.731707,0
-0.862207,3.803291,8.449629,6.097561,5.975610,-8.048780,0
-0.929268,3.784131,8.401729,6.341464,-0.365854,-2.439024,0
-0.910107,3.764971,8.497530,1.585366,4.024390,3.170732,0
-0.929268,3.745811,8.440049,1.219512,-1.951220,7.073171,0
-0.871787,3.793711,8.372989,-2.195122,-2.073171,-0.365854,0
-0.871787,3.860772,8.478370,-1.829268,-2.317073,-2.073171,0
-0.881367,3.755391,8.459209,-2.195122,-3.048780,3.536585,0
-0.871787,3.745811,8.296348,-0.853659,5.000000,-3.536585,0
-0.814307,3.784131,8.497530,1.463415,-2.439024,0.487805,0
-0.929268,3.870352,8.344249,-3.292683,1.585366,-1.951220,0
-0.881367,3.793711,8.372989,-2.195122,-3.780488,-2.804878,0
-0.890947,3.707490,8.420889,-8.292683,3.414634,3.658537,0
-0.900527,3.764971,8.372989,1.585366,-2.439024,-6.585366,0
-0.900527,3.755391,8.478370,-3.292683,-1.219512,-2.560976,0
-0.900527,3.812871,8.487949,1.219512,5.975610,0.731707,0
-0.890947,3.822451,8.516690,4.878049,4.024390,-7.317073,0
-0.948428,3.669170,8.440049,5.609756,3.048780,-8.170732,0
-0.852627,3.764971,8.440049,3.780488,-2.317073,1.097561,0
-0.900527,3.793711,8.382568,-0.365854,-0.609756,1.829268,0
-0.900527,3.717071,8.411309,1.341463,-1.097561,7.560976,0
-0.862207,3.832031,8.535850,-2.560976,-2.317073,2.560976,0
-0.910107,3.832031,8.411309,-2.073171,2.317073,3.048780,0
-0.843047,3.717071,8.545430,-0.853659,6.951220,1.585366,0
-0.871787,3.736231,8.440049,1.707317,-2.195122,-4.146341,0
-0.929268,3.822451,8.468789,6.219512,1.585366,0.609756,0
-0.852627,3.764971,8.449629,4.512195,0.609756,-1.219512,0
-0.890947,3.688330,8.459209,1.585366,-2.560976,3.414634,0
-0.890947,3.851192,8.555010,-4.024390,-0.975610,2.317073,0
-0.938848,3.803291,8.507110,3.536585,4.878049,3.170732,0
-0.929268,3.726650,8.478370,-2.804878,0.243902,2.682927,0
-0.958008,3.832031,8.497530,4.146341,-3.292683,3.048780,0
